id;position;sector;company;description;minimum_job_experience;talent_quota;job_type;location
5053;Application Developer (.Net);IT Consultant;PT. Adicipta Inovasi Teknologi (AdIns);<h2><strong>Deskripsi Pekerjaan</strong></h2><ul><li>Developing and implementing web applications</li><li>Optimizing web applications</li><li>Write clean, testable and maintainable code</li><li>Perform unit and integration testing before launch</li><li>Conduct functional and non-functional testing</li></ul><p><br></p><h2><strong>Responsibilities</strong></h2><ul><li>Bachelorâ€™s Degree in Computer Science / Information System with GPA &gt 3,00</li><li>Have experience with ASP.NET, C# .NET, SQL Server is preferred</li><li>In-depth knowledge of programming for diverse operating systems and platforms using development tools</li><li>Excellent understanding of software design and programming principles</li><li>Strong passion on IT industry</li><li>Understand OOP Concepts is preferred</li><li>A team player with excellent communication skills</li><li>Self motivated and good attitude</li><li>Have curiosity to explore and learn new things</li><li>Fresh graduates and High School graduate are welcome to apply</li></ul>;freshgraduate;3;full_time;Kota Jakarta Barat
5058;System Analyst;IT Consultant;PT. Adicipta Inovasi Teknologi (AdIns);<h2><strong>Deskripsi Pekerjaan</strong></h2><ul><li>Melakukan tugas tech-engineering untuk mendukung tim teknis dalam mencapai tujuan bisnis perusahaan</li><li>Memimpin, mengelola dan melatih tim teknis dalam pengembangan sistem</li><li>Membuat desain sistem untuk meningkatkan efficiency, availability, scalability, flexibility, functionality dan usability dari produk perusahaan</li><li>Memiliki pemahaman yang mendalam tentang arsitektur perangkat lunak, sistem operasi, dan jaringan</li><li>Bekerja sama dengan tim teknis untuk menetapkan tolok ukur, standarisasi, teknikal, dan mekanisme lain untuk persyaratan non-fungsional</li><li>Bekerja sama dengan pengguna dan pemangku kepentingan untuk memahami kebutuhan bisnis</li><li>Menciptakan alat dan sumber daya yang membantu tim bekerja secara lebih efisien dan efektif</li></ul><p><br></p><h2><strong>Responsibilities</strong></h2><ul><li>Pengalaman minimal 1-2 tahun sebagai System Analyst atau di bidang terkait dengan pengalaman minimal 2 tahun sebelumnya sebagai software developer/engineer/programmer</li><li>Mahir dalam: Planning, Architecting, Designing, Estimating dan Executing untuk membuat pengembangan perangkat lunak terdeliver dengan baik kepada Customer</li><li>Mampu memimpin tim, membimbing anggota tim, dan memastikan pekerjaan diselesaikan dengan baik sesuai dengan kebutuhan bisnis</li><li>Mampu berkomunikasi dengan jelas, tepat sasaran dan efektif baik secara lisan maupun tulisan</li><li>Memiliki pengetahuan yang mendalam tentang teknologi informasi, pengembangan perangkat lunak, dan kerangka kerja terdistribusi serta memiliki antusiasme dalam perkembangan teknologi terbarukan</li><li>Mampu untuk menemukan dan memperbaiki masalah teknis dalam lingkungan yang sangat adaptif</li><li>Memahami GIT, CI-CD, teknologi virtualisasi dan containerisasi serta mampu menggunakan tools untuk Issue Tracking</li><li>Memahami Agile Mindset dan Scrum Framework</li></ul>;four_to_five_years;3;full_time;Kota Jakarta Barat
5068;Database Administrator;Digital Signature;PT. Djelas Tandatangan Bersama (TÃ©kenAja!);"<p><strong>Job Desc :</strong></p><p><span style=""color: rgb(0, 0, 0)>Manage the company's databases, ensuring data integrity, performance, and security. This includes database design, maintenance, and optimization.</span></p><p><strong>Requirements :</strong></p><ol><li><span style=""color: rgb(0, 0, 0)>Bachelor's degree in Computer Science, Information Technology, or a related field.</span></li><li><span style=""color: rgb(0, 0, 0)>Proven experience as a Database Administrator or in a similar role.</span></li><li><span style=""color: rgb(0, 0, 0)>In-depth knowledge of database management systems (DBMS), such as Oracle, MySQL, or SQL Server.</span></li><li><span style=""color: rgb(0, 0, 0)>Proficiency in SQL programming and scripting languages for database administration tasks.</span></li><li><span style=""color: rgb(0, 0, 0)>Experience with database backup and recovery strategies, including implementing disaster recovery plans.</span></li><li><span style=""color: rgb(0, 0, 0)>Familiarity with database security best practices and experience implementing access controls and encryption mechanisms.</span></li><li><span style=""color: rgb(0, 0, 0)>Knowledge of database monitoring and performance optimization tools.</span></li><li><span style=""color: rgb(0, 0, 0)>Strong problem-solving skills and the ability to troubleshoot and resolve database-related issues.</span></li></ol>";one_to_three_years;1;full_time;Kota Jakarta Selatan
5073;Network Engineer;Digital Signature;PT. Djelas Tandatangan Bersama (TÃ©kenAja!);"<p><strong>Job Desc :</strong></p><ol><li><span style=""color: rgb(0, 0, 0)>Maintaining computer networks including mainframes, VPNs, routers and other physical hardware</span></li><li><span style=""color: rgb(0, 0, 0)>Installing and configuring network equipment</span></li><li><span style=""color: rgb(0, 0, 0)>Creating firewalls and updating virus protection software and data security systems to keep data and communications protected</span></li><li><span style=""color: rgb(0, 0, 0)>Regularly monitor and do troubleshooting network device</span></li></ol><p><br></p><p><strong>Requirements :</strong></p><ol><li><span style=""color: rgb(0, 0, 0)>Diploma/ Bachelor's Degree from Computer Science/Information Technology, Engineering (Computer/Telecommunication) or equivalent.</span></li><li><span style=""color: rgb(0, 0, 0)>Has minimum 2 years experience in Network Support, Network Engineer, Network Specialist or equivalent.</span></li><li><span style=""color: rgb(0, 0, 0)>Has good knowledge in :</span></li></ol><ul><li><span style=""color: rgb(0, 0, 0)> LAN technologies.</span></li><li><span style=""color: rgb(0, 0, 0)>Cisco devices.</span></li><li><span style=""color: rgb(0, 0, 0)>Sophos devices.</span></li><li><span style=""color: rgb(0, 0, 0)>Non Cisco solutions (Loadbalancers - Checkpoint, Citrix, Juniper, etc.)</span></li><li><span style=""color: rgb(0, 0, 0)>Routing and Switching Technologies (OSPF, EIGRP, BGP, VLAN, RSTP etc)</span></li><li><span style=""color: rgb(0, 0, 0)>Security Solutions (Firewalls, VPN, IPSec, SSL, IPS/IDS, proxy servers, etc )</span></li><li><span style=""color: rgb(0, 0, 0)>TCP/IP HTTP, DHCP, DNS, SMTP, SSH etc.</span></li></ul>";one_to_three_years;1;full_time;Kota Jakarta Selatan
5133;Software Engineer (PHP);Digital Signature;PT. Djelas Tandatangan Bersama (TÃ©kenAja!);<p><strong>Requirements :</strong></p><ol><li>Bachelor in computer science, information technology or a related field is typically</li><li>Strong knowledge of Laravel PHP web frameworks</li><li>You have great communication and problem-solving skills</li><li>Basic understanding of front-end technologies</li></ol><p><br></p><p><strong>Job Desc :</strong></p><ol><li>PHP Developer responsible for managing back-end services and the interchange of data between the server and the users</li><li>Build efficient, testable, and reusable PHP modules</li><li>Solve complex performance problems and architectural challenges</li></ol>;one_to_three_years;1;full_time;Kota Jakarta Selatan
5348;Software Engineer (Go);Digital Signature;PT. Djelas Tandatangan Bersama (TÃ©kenAja!);"<p><strong>Job Desc :</strong></p><ol><li><span style=""color: rgb(0, 0, 0)>Build API using Golang (Go)</span></li><li><span style=""color: rgb(0, 0, 0)>Create new function on existing products</span></li><li><span style=""color: rgb(0, 0, 0)>Exposure to functional programming</span></li><li><span style=""color: rgb(0, 0, 0)>Efficiently utilize DevOps tools and practices to build and deploy software</span></li></ol><p><br></p><p><strong>Requirement :</strong></p><ol><li><span style=""color: rgb(0, 0, 0)>Bachelorâ€™s degree in Information Technology, or equivalent professional experience in software development</span></li><li><span style=""color: rgb(0, 0, 0)>Min. 1 years of experience as Golang Developer</span></li><li><span style=""color: rgb(0, 0, 0)>Open for learning new things related to Go and willing to collaborate with others</span></li></ol>";one_to_three_years;1;full_time;Kota Jakarta Selatan
5438;Senior Software Engineer (NuxtJS);Digital Signature;PT. Djelas Tandatangan Bersama (TÃ©kenAja!);<p><strong>Requirement:</strong></p><ol><li>Minimum 5 years of work experience as a Software Engineer, with a focus on web application development.</li><li>Strong proficiency in web application development using the NuxtJS framework.</li><li>Good understanding of HTML, CSS, and JavaScript.</li><li>Experience using Git and other version control systems.</li><li>Ability to work independently as well as in a team.</li><li>Strong analytical skills and ability to solve technical problems.</li></ol><p><br></p><p><strong>Job Desc:</strong></p><ol><li>Designing, developing, and maintaining web applications using the NuxtJS framework.</li><li>Collaborating with other developers to design and implement technical solutions that meet project requirements.</li><li>Ensuring that developed applications have good performance and responsiveness.</li><li>Identifying and fixing bugs or other issues in the application.</li><li>Optimizing application code to improve efficiency and speed.</li><li>Implementing good testing practices to ensure application quality.</li><li>Learning and understanding the latest technologies related to NuxtJS and applying them in application development.</li><li>Providing technical guidance to junior team members.</li></ol>;six_to_ten_years;1;full_time;Kota Jakarta Selatan
5078;Project Accounting;Konstruksi;GEOTEKINDO (Geoharbour Group);<h2><strong>Requirements</strong></h2><ul><li>Min. D3 in Economics, Finance/Accountancy or equivalent</li><li>Preferably have <strong>1-2 years experience as Project Accounting </strong>or relevant experience</li><li>Proficient in MS Office</li><li><strong>Fluent in English</strong> is a must</li><li><strong>Willing to be placed on the project site (construction site project) and ready to relocate (we will provide boarding house)</strong></li></ul><p><br></p><h2><strong>Job Overview</strong></h2><ul><li>Prepare of All Expenses (Petty Cash) in Project</li><li>Prepare of All Purchase Request for Procurement</li><li>Prepare of All Documents (Bill of Loading for Solar, BTB/Receipt Document, Bukti Barang Keluar/BKB &amp Timesheet for Procurement</li><li>Prepare for Attendance Workers</li><li>Prepare Documents of All Foreign Worker working permit</li><li>Prepare Attendance and Payment for Workers Salary (Field Project)</li><li>Follow up to Supplier/Vendor about Tax Invoice for Head Office (Tax Department)</li><li>Payment for Material Items, Travelling, Supplies, Food and Health</li><li>Payment of Supplier/Vendor and Coordination with Procurement/Finance/Legal Department</li><li>Supporting of Project Manager Needs and Business</li></ul>;one_to_three_years;2;full_time;Kabupaten Kendal
5128;Frontend Developer - VueJS/Nuxt;Marketplace & Top Up Item Game Online;PT Gamebit Digital Indonesia;<p><strong>About the Role:</strong></p><p>We are seeking a skilled Front-End Developer with expertise in Vue.js and Nuxt frameworks. The ideal candidate will be proficient in translating UI/UX designs from Figma into high-quality, functional web interfaces, ensuring an optimal user experience.</p><p><br></p><p><strong>Key Responsibilities:</strong></p><p>- Convert UI/UX designs from Figma into fully functional web pages using Vue.js and Nuxt.</p><p>- Ensure the technical feasibility of UI/UX designs while maintaining high standards of web design and user experience.</p><p>- Collaborate with UI/UX designers to refine design elements and implement interactive features.</p><p>- Optimize applications for maximum speed and scalability.</p><p>- Maintain and improve website.</p><p>- Ensure high-quality graphic standards and brand consistency.</p><p>- Stay up-to-date with emerging trends in front-end technologies and design tools.</p><p><br></p><p><strong>Qualifications:</strong></p><p>- Proven experience as a Front-End Developer or similar role.</p><p>- Strong proficiency in Vue.js, Nuxt, JavaScript, HTML, and CSS.</p><p>- Experience in converting Figma designs to web interfaces.</p><p>- Familiarity with browser testing and debugging.</p><p>- Understanding of layout aesthetics and SEO principles.</p><p>- Knowledge of version control tools, such as Git.</p><p>- Good problem-solving skills and attention to detail.</p><p><br></p><p><strong>Benefits:</strong></p><p>- Competitive Salary: We offer a salary that matches market standards and your experience.</p><p>- Opportunity for Growth: We provide a platform for professional development and opportunities to advance in your career.</p><p>- Great Working Environment: Join a team of passionate professionals in a supportive and collaborative workplace.</p><p><br></p><p><strong>Location:</strong></p><p>Bandung - Onsite</p>;one_to_three_years;1;full_time;Kota Bandung
5358;Frontend Engineer - React;Marketplace & Top Up Item Game Online;PT Gamebit Digital Indonesia;<p><strong>PT Gamebit Digital Indonesia sedang mencari Frontend Engineer - React yang sudah berpengalaman.</strong></p><p><br></p><p>Gamebit adalah perusahaan yang bergerak di bidang marketplace untuk penjualan item &amp voucher game.</p><p><br></p><p>Lokasi: Bandung - Onsite</p><p><br></p><p>Kualifikasi:</p><p>- Minimal 1 tahun pengalaman Frontend menggunakan React</p><p>- Bisa menggunakan Tailwind CSS</p><p>- Pengalaman menggunakan Framework Next menjadi nilai tambah</p><p>- Berpengalaman slicing dari desain UI/UX Figma menjadi web app yang responsive</p><p>- Bisa menggunakan Git untuk kolaborasi</p><p>- Bisa langsung bergabung dalam waktu dekat</p><p>- Menyertakan portfolio menjadi nilai tambah</p><p><br></p><p>Benefits:</p><p>- Fokus development hanya di satu produk/project dan fokus ke bagian front end</p><p>- Kesempatan untuk berkembang dengan teknologi baru</p><p>- Lingkungan kerja suportif</p><p>- Kesempatan untuk pengembangan karir yang panjang</p>;one_to_three_years;1;full_time;Kota Bandung
5413;Backend Engineer - Laravel;Marketplace & Top Up Item Game Online;PT Gamebit Digital Indonesia;<p><strong>PT Gamebit Digital Indonesia, a leading technology company based in Bandung, is seeking a skilled and passionate Laravel API Backend Developer to join our dynamic team. This role focuses on the development and maintenance of our e-commerce backend systems, with a strong emphasis on API development and payment gateway integration.</strong></p><p><br></p><p><strong>Key Responsibilities:</strong></p><p>- Develop and maintain APIs using Laravel for our e-commerce platforms.</p><p>- Integrate various payment gateways into our systems.</p><p>- Ensure the performance, quality, and responsiveness of applications.</p><p>- Collaborate with front-end developers to integrate user-facing elements with server-side logic.</p><p>- Manage database and application server.</p><p>- Identify bottlenecks and bugs, and devise solutions to these problems.</p><p><br></p><p><strong>Qualifications:</strong></p><p>- Minimum of 1 years of experience in Laravel backend development.</p><p>- Proven experience in e-commerce and payment gateway integration.</p><p>- Strong knowledge of API design and development.</p><p>- Proficient in database management (MySQL, PostgreSQL, etc.).</p><p>- Familiarity with version control tools (Git).</p><p>- Excellent teamwork skills with a problem-solving attitude.</p><p><br></p><p><strong>Benefits:</strong></p><p>- Focused Product Development: Concentrate your talents on a single, impactful product, ensuring a deep understanding and mastery over time.</p><p>- Long-Term Journey: Embark on a stable and rewarding career path with us, with opportunities to grow and evolve as our product and team expand.</p><p>- Opportunity for Growth: We provide a platform for professional development and opportunities to advance in your career.</p><p>- Great Working Environment: Join a team of passionate professionals in a supportive and collaborative workplace.</p><p><br></p><p><strong>Location:</strong></p><ul><li>Bandung - Onsite</li></ul>;one_to_three_years;1;full_time;Kota Bandung
6757;Full Stack Web Developer (React & Laravel);Marketplace & Top Up Item Game Online;PT Gamebit Digital Indonesia;<p><strong>(About Us)</strong></p><p><strong>PT Gamebit Digital Indonesia</strong> is a dynamic and growing startup revolutionizing the online gaming industry with <strong>Gamebit (gamebit.co.id).</strong> Our innovative platform is the go-to destination for gamers to find the best deals on in-game items and top-ups. We are committed to providing a seamless and secure user experience for gamers across Indonesia and beyond.</p><p><br></p><p><strong>(The Role)</strong></p><p>We're seeking a talented and experienced <strong>Full Stack Web Developer</strong> to join our team and play a crucial role in shaping the future of <strong>Gamebit</strong>. You'll have the opportunity to contribute to all aspects of our web platform, from building engaging front-end features to designing robust back-end systems.</p><p><br></p><p><strong>(Responsibilities)</strong></p><p>Front-end Development</p><ul><li>Design and implement intuitive, responsive, and performant user interfaces using React and Next.js.</li><li>Ensure strong user experience (UX) principles throughout the development process.</li><li>Integrate front-end components with back-end APIs.</li><li>Optimize web applications for speed, accessibility, and cross-browser compatibility.</li></ul><p><br></p><p>Back-end Development</p><ul><li>Develop scalable and maintainable RESTful APIs and services using Laravel.</li><li>Design and manage efficient database structures to support platform features.</li><li>Implement secure user authentication and authorization systems.</li><li>Integrate with payment gateways and external services.</li></ul><p><br></p><p>Collaboration and Best Practices</p><ul><li>Participate in code reviews and contribute to our evolving development standards.</li><li>Collaborate with designers, product managers, and other members of the development team to deliver outstanding solutions.</li><li>Stay up-to-date with the latest web development trends and technologies.</li></ul><p><br></p><p><strong>(Qualifications)</strong></p><p>Required</p><p>- Minimum 2+ years of proven professional experience as a full-stack web developer.</p><p>- In-depth expertise in React, Next.js, and Laravel.</p><p>- Strong understanding of JavaScript, HTML, and CSS.</p><p>- Experience with relational databases (MySQL, PostgreSQL).</p><p>- Familiarity with version control (Git).</p><p><br></p><p>Highly Desirable</p><p>- Experience with payment gateway integration (e.g., Midtrans, Xendit, etc.).</p><p>- Knowledge of web security best practices.</p><p>- Understanding of web performance optimization techniques.</p><p>- Experience in a startup or agile development environment.</p><p>- Experience in the gaming industry or building e-commerce platforms.</p><p><br></p><p><strong>(What We Offer)</strong></p><p>- A dynamic and collaborative work environment where your contributions will make a real impact.</p><p>- The opportunity to work on a cutting-edge product in the exciting gaming industry.</p><p>- Competitive salary and benefits package.</p><p>- Potential for professional growth and advancement within the company.</p><p><br></p><p><strong>(To Apply)</strong></p><p>Please submit your CV, portfolio (including links to relevant projects), and a short cover letter explaining your interest in joining Gamebit.</p>;one_to_three_years;1;full_time;Kota Bandung
5148;Technical Support;Konsultan IT;PT Pritech Indonesia;<h2><strong>Job Description</strong></h2><ul><li>Has good interpersonal relationship, communication skill &amp services oriented</li><li>Able to work independently or as a team.</li><li>Responsibility for Possess excellent network and PC environment troubleshooting/isolation skills</li><li>Maintains relationship with our Customers and Suppliers.</li><li>Consistency delivers high quality service to our customers.</li></ul><p><br></p><h2><strong>Qualification</strong></h2><ul><li>SMK or D3 degree in engineering or computer science&nbsp</li><li>Must be proficient in Operating Computer, Internet, Email and Microsoft Office Application (MS Word, MS Excel, etc)</li><li>Strong skill on network management (LAN and TCP/IP) and WAN with internet technology/VPN</li><li>Good skill in PC, Server and Networking is a must.</li><li>Must having Excellent skill in Notebook Troubleshoot and configuration</li><li>Experience with technical requirements for several Internet connectivity solutions</li><li>Familiar with Microsoft OS standards, services, security policies and Proxy-Firewall concepts</li><li>Good knowledge with Linux Operating System</li><li>Fast learner, hard working, can work under pressure, available to work overtime, and discipline.</li><li>Having minimum 3 years job experience in a IT / Computer Company</li><li>Honest, Highly Motivated</li><li>Have own transportation</li><li>Working Area is located in Jakarta, Preferably live Jakarta and surrounding areas</li></ul>;one_to_three_years;5;full_time;Jakarta Pusat
5153;ERP System Support;Konsultan IT;PT Pritech Indonesia;<h1><strong>Job Description</strong></h1><p>1. Memberikan bantuan kepada user dengan output dokumen teknis seperti blueprint, flowchart, manual book dan dokumen lainnya</p><p>2. Mampu membuat laporan kepada project manager</p><p>3. Memberikan training kepada user</p><p>4. Melakukan koordinasi dengan Programmer System terkait perbaikan system</p><p>5. Mampu memahami bisnis proses Perusahaan/Klien yang sedang dihandle</p><p><br></p><h1><strong>Qualification</strong></h1><p>1. Pria, Usia Maks.35 Th, D3/S1 Jurusan IT/ Teknik Industri/ Accounting</p><p>2. Lebih disukai pernah implementasi ERP</p><p>3. Diutamakan memiliki pengalaman dalam menggunakan Odoo</p><p>4. Mampu menggunakan Excel dengan Baik</p><p>5. Memiliki Laptop pribadi</p><p>6. Diutamakan domisili Jabodetabek</p>;one_to_three_years;1;full_time;Kota Depok
5563;Senior Security Information Officer (PURPLE);Information Technology;DIGISIGN (PT Solusi Net Internusa);<h2><strong>Deskripsi Pekerjaan</strong></h2><p>DIGISIGN is an Indonesian public service for electric signatures with attached time stamps for documents and electronic transactions. They are registered and recognized by the Indonesian government, and they obtained ISO 27001:2022 certification for Information Management System. Digisign provides authenticity of personal data or customer entities that are registered and verified through KYC process both online and offline, as well as anti-denial functions. </p><h2><strong>Responsibilities</strong></h2><ul><li><br></li></ul>;four_to_five_years;2;contractual;Jakarta Pusat
5603;Senior Security Information Officer (PURPLE);Information Technology;DIGISIGN (PT Solusi Net Internusa);<h2><strong>Tanggung Jawab &amp Deskripsi Pekerjaan</strong></h2><ol><li>Melakukan pengecekan untuk vulnerability menggunakan Nessus dan sejenisnya beserta reportnya</li><li>Bekerjasama dalam melakukan penetration testing untuk development ataupun production</li><li>Melakukan pengecekan terhadap kemungkinan anomaly pada sistem</li><li>Bekerjasama dalam mengembangkan keamanan</li><li>Bekerjasama dengan divisi lain dalam menjelaskan terkait security awareness</li><li>Bekerjasama dalam penanganan insiden yang berkaitan dengan sistem</li><li>Bekerjasama untuk mengembangkan tools atau cara dalam melakukan penetration testing untuk keperluan tim security</li><li>Bekerjasama dalam deploy agent atau tools yang dipergunakan untuk keperluan pengamanan ataupun untuk tim security</li><li>Berperan sebagai Purple Team (basic &amp wajib)</li></ol>;six_to_ten_years;1;full_time;Jakarta Pusat
5768;DIGISIGN.ID (PT. Solusi Net Internusa) Job Hiring!;Information Technology;DIGISIGN (PT Solusi Net Internusa);<h2><strong>Responsibilities</strong></h2><ol><li>Bertanggung jawab untuk mencapai target penjualan dengan menjual produk atau layanan perusahaan kepada calon pelanggan.&nbsp</li><li>Mencari dan mengidentifikasi peluang-peluang bisnis baru serta prospek potensial untuk mengembangkan jaringan pelanggan.&nbsp</li><li>Berkomunikasi dengan pelanggan potensial dan yang sudah ada untuk memahami kebutuhan mereka, memberikan informasi tentang produk atau layanan, dan menjawab pertanyaan mereka.&nbsp</li><li>Mempersiapkan penawaran, bernegosiasi tentang harga, syarat-syarat penjualan, dan kontrak dengan pelanggan.&nbsp</li><li>Melaporkan hasil penjualan secara berkala kepada manajemen, termasuk pencapaian target penjualan dan perkembangan pasar.&nbsp</li><li>Menjalin hubungan baik dengan pelanggan untuk mempertahankan loyalitas mereka dan meningkatkan retensi.&nbsp</li><li>Mengamati tren pasar, analisis pesaing, dan kebutuhan pelanggan untuk mengidentifikasi peluang penjualan baru.&nbsp</li><li>Berkolaborasi dengan tim penjualan dan manajemen untuk menyusun strategi penjualan yang efektif&nbsp</li></ol>;six_to_ten_years;1;full_time;Jakarta Pusat
5173;Sales and Marketing Staff;Internet Service Provider;PT. Cyberplus Media Pratama;"<h2><strong>Deskripsi Pekerjaan</strong></h2><ul><li>Mengembangkan dan melaksanakan strategi penjualan untuk mencapai target pertumbuhan.</li><li>Berkomunikasi dengan calon klien, menyajikan produk atau layanan perusahaan, dan bernegosiasi untuk mencapai kesepakatan yang saling menguntungkan.</li><li>Menjaga hubungan baik dengan klien, memastikan kepuasan pelanggan, dan membangun jaringan yang kuat.</li><li>Melakukan analisis pasar untuk memahami tren dan peluang potensial.</li><li>Melaporkan hasil penjualan dan pencapaian target secara berkala kepada manajemen.</li><li>Bekerja sama dengan tim penjualan dan tim lainnya untuk mencapai tujuan perusahaan.</li></ul><p><br></p><h2><strong style=""color: rgb(26, 26, 26)>Requirements</strong></h2><ul><li>Minimal pendidikan SMA/K.</li><li>Berpengalaman menjadi sales marketing minimal 2 tahun ( diutamakan dibidang ISP ).</li><li>Bersedia ditempatkan diseluruh wilayah indonesia.</li><li>Memiliki SIM A serta dapat mengendarai kendaraan roda 4.</li></ul>";one_to_three_years;1;full_time;Kota Bekasi
5183;Programmer Staff PT Cyberplus Media Pratama ;Internet Service Provider;PT. Cyberplus Media Pratama;<h1><strong>Deskripsi Pekerjaan :</strong></h1><ul><li>Mengembangkan kualitas sistem dan web yang digunakan perusahaan</li><li>Melakukan analisa dan maintenance untuk sistem yang digunakan</li></ul><p><br></p><h1><strong>Kualifikasi </strong>:</h1><ul><li>SMK atau Sarjana di bidang Ilmu Komputer atau bidang terkait</li><li>Memiliki pengalaman minimal 3 tahun di bidang yang sama</li><li>Memiliki pemahaman yang baik mengenai relational database (PostgreSQL diutamakan)</li><li>Memahami Python, PHP dan Laravel (atau framework PHP lainnya)</li><li>Memahami dasar desain frontend UI/UX</li><li>Berpengalaman dalam pengembangan ERP ODOO minimal 1 tahun</li><li>Silahkan lampirkan portofolio Anda</li></ul>;one_to_three_years;1;full_time;Kota Bekasi
5188;Junior Product Manager;Software House & IT Consultant;PT Lumos Inisiatif Indonesia (Lumoshive);<ul><li>Information Technology, Computer Science or Information System graduate</li><li>Fresh graduate welcome but must have strong critical thinking and logical skill</li><li>Strong knowledge in web/app development</li><li>Strong in people communication skill, to manage cross-functional teams</li><li>Strong presentation and speaking skills</li><li>Strong in product development (end-to-end process)</li><li>Experienced in creating UML diagrams &amp Flow Charts</li><li>+ Strong experience in product management</li><li>+ Experience in SEO/SEM and online ads</li></ul>;freshgraduate;1;full_time;Kota Jakarta Barat
5193;Junior Business Analyst;Software House & IT Consultant;PT Lumos Inisiatif Indonesia (Lumoshive);<ul><li>Information Technology, Computer Science or Information System graduate</li><li>Fresh graduate welcome but must have strong critical thinking and logical skill</li><li>Strong knowledge in web/app development</li><li>Strong in analytical skills</li><li>Strong in presentation and speaking skills</li><li>Strong in creating UML diagrams &amp Flow Charts</li></ul>;freshgraduate;1;full_time;Kota Jakarta Barat
5198;Junior Frontend Developer (React);Software House & IT Consultant;PT Lumos Inisiatif Indonesia (Lumoshive);<ul><li>Berpengalaman kurang dari 1 tahun atau fresh graduate sangat diterima</li><li>Pernah menggunakan react js saat handle sebuah project</li><li>Bersedia onsite di Jakarta Barat</li></ul>;freshgraduate;1;full_time;Kota Jakarta Barat
5203;Junior Backend Developer (PHP-Go);Software House & IT Consultant;PT Lumos Inisiatif Indonesia (Lumoshive);<ul><li>Berpengalaman kurang dari 1 tahun atau fresh graduate sangat diterima</li><li>Pernah menggunakan PHP beserta frameworknya (CI, Laravel) saat handle sebuah project</li><li>Bersedia dilatih untuk menggunakan bahasa Go (Golang)</li><li>Bersedia onsite di Jakarta Barat</li></ul>;freshgraduate;1;full_time;Kota Jakarta Barat
5208;Tutor Frontend Developer;Software House & IT Consultant;PT Lumos Inisiatif Indonesia (Lumoshive);<ol><li>Lulusan S1 dari IT/SI/sejenisnya dan berkeinginan menjadi Guru/Tenaga Pengajar</li><li>Berpengalaman menjadi Tutor atau Guru</li><li>Mampu menjelaskan materi sesuai dengan silabus yang tersedia</li><li>Bersedia onsite di Jakarta Barat</li></ol>;one_to_three_years;1;full_time;Kota Jakarta Barat
5213;Tutor Backend Developer;Software House & IT Consultant;PT Lumos Inisiatif Indonesia (Lumoshive);<ol><li>Lulusan S1 dari IT/SI/sejenisnya dan berkeinginan menjadi Guru/Tenaga Pengajar</li><li>Berpengalaman menjadi Tutor atau Guru</li><li>Mampu menjelaskan materi sesuai dengan silabus yang tersedia</li><li>Bersedia onsite di Jakarta Barat</li></ol>;one_to_three_years;1;full_time;Kota Jakarta Barat
