vacancy_id;user_id
1275;42712
1650;1561
1965;21677
2535;548
1230;42712
1685;3269
2050;548
1920;548
2240;40157
1075;25597
684;46002
860;37613
1490;40157
1305;3269
2615;8132
1755;25597
435;37613
2730;9427
1000;3269
250;43178
2190;35595
1375;25597
1185;42712
1685;3507
600;26752
2175;27218
535;42712
2200;37928
495;42712
490;49548
2020;27218
1650;35595
1000;9427
2545;5208
1275;45185
1760;21887
1760;21642
1835;41475
2600;45185
410;3269
785;9427
2465;37613
2570;45185
1905;21677
1055;21397
605;7268
1905;52416
2600;34802
2200;8132
600;11737
1370;21887
1050;9427
430;7268
2365;45185
2115;59766
1000;37613
2115;42443
2635;34778
2225;39772
420;37613
2585;34778
2720;59766
2190;45185
1410;59766
1030;59766
684;34778
2195;45185
2610;59778
2180;39678
2055;34778
1370;21642
1760;37298
445;34778
425;7268
2115;21887
2060;45185
1580;39678
695;8132
2225;37438
1965;45185
2555;39678
1685;18072
1905;45185
1160;37613
1680;18072
240;36213
2090;40962
590;1274
2370;1274
2540;39678
2320;7268
2070;1274
1285;45185
1655;36353
1680;18795
1370;37298
695;45185
2730;40962
1500;39678
2195;18795
2435;1274
450;45185
310;20568
2070;23123
1285;18795
410;45185
2195;59813
545;27732
1690;43178
1050;39678
2385;14322
675;8132
1045;21642
1620;43178
2505;4438
1000;39678
2090;59813
1680;23123
1735;40962
1545;59824
1815;27732
450;24243
1535;7957
480;4438
1290;44438
265;20568
2060;59836
1520;20568
2060;59813
1925;27732
2115;59824
2180;20568
970;20568
485;21642
1760;59824
450;27732
1920;58774
2200;24243
1650;58774
1045;59824
2520;27732
485;57727
2265;27732
485;59824
1045;57727
670;39678
2725;27732
2680;27732
1965;24243
2190;32433
2130;38302
1670;39678
1370;59824
2550;27732
2490;27732
430;34802
2375;27732
1735;36423
2605;3374
2190;34802
2365;27732
2115;21642
2340;27732
1905;24243
1650;34802
2250;27732
2605;36423
935;21642
2160;27732
1840;24243
1280;59743
1285;8015
2555;36423
1655;59743
2040;27732
1965;59813
2185;59743
2625;34452
1360;34452
2015;27732
1685;24243
2270;34452
1680;24243
1660;34452
2190;19868
1165;34452
690;34452
1615;24243
1730;44555
2185;2548
1170;24243
1650;19868
2200;47308
2195;47308
1905;47308
1680;47308
515;35595
910;24243
1305;47308
1655;2548
1290;47308
1285;47308
910;47308
1920;2548
1665;38302
2365;44555
950;19868
2195;59859
695;24243
1935;7268
1520;21117
670;24243
485;59883
1670;49397
1655;7268
1665;49397
2305;12565
600;2548
2730;24243
2715;16718
1275;21887
885;2548
2365;24243
1255;16718
1650;7268
980;20568
2200;4445
2675;20568
1175;16718
2305;40623
2585;20568
1165;16718
1650;56642
2090;24243
2560;20568
1100;16718
1890;54028
1480;56642
1085;16718
2115;48592
1645;7268
1515;20242
1745;54028
1090;16718
1660;38302
1655;21747
684;56198
1685;3941
1075;16718
2090;26367
610;20568
1665;54028
2405;54028
1060;16718
2070;4445
1130;54028
1035;16718
1370;48592
1025;16718
945;54028
555;54028
1020;16718
2615;20568
420;54028
2590;20568
2565;37205
2540;20568
1015;16718
2185;28933
990;16718
2050;51788
1920;22213
985;16718
2200;32445
970;40623
2545;20568
1310;37205
610;40623
955;16718
2355;19868
2400;54028
445;36353
850;16718
1680;196
585;23952
2190;50248
2495;20568
2365;54028
2195;196
605;7957
1460;36353
745;16718
2400;20568
2380;20568
2600;16718
2070;43178
2570;16718
2550;16718
1730;54028
1685;32025
2545;16718
1715;54028
2525;16718
1615;40565
1680;37485
1705;54028
1670;54028
2490;16718
2605;37205
1685;37485
2475;16718
675;58088
695;58088
2400;16718
2720;59544
2275;16718
2355;37205
2215;16718
2190;16718
2155;16718
2205;37205
2145;16718
670;54028
2205;32725
2100;16718
2050;16718
2045;16718
2210;37205
470;54028
2205;43178
610;23812
1910;16718
2195;58611
1700;16718
1650;16718
675;37497
1645;16718
1640;16718
675;18433
2190;25177
2565;59941
1610;16718
1730;22377
1565;16718
1665;25177
1560;16718
660;59941
2605;59929
2185;25177
2575;59929
1925;59941
1675;25177
2265;59929
485;25165
2245;59929
2185;59929
2245;7957
1650;25177
2050;59929
2115;59953
1045;25165
1655;59941
2015;59929
1935;59929
1370;25165
1655;25177
1655;59929
1520;59929
1760;25165
1835;36353
1460;59929
1375;59929
1310;59929
1190;59929
2115;25165
995;59929
1010;37438
2070;20242
910;18433
695;4396
1705;20568
2245;36528
1905;18433
600;36528
1285;29447
2615;40308
2085;20568
2185;36528
305;36213
2090;18433
640;20242
1680;33647
2185;3143
1855;27708
2190;22213
2565;40308
2130;36528
1660;5075
1685;33647
2060;29447
2200;33647
2190;29692
1610;7268
2605;20242
1920;36528
1715;805
950;33588
2195;33647
2270;55125
1840;59976
2605;36528
1535;7268
1290;33647
2195;40308
2170;59976
1655;51788
2185;22482
2185;51788
1045;7747
2355;55463
2185;22213
2090;40308
695;27708
675;27708
1920;18398
240;60011
2190;59323
1680;39608
1675;5075
1600;18433
1905;39608
2090;39608
2060;40308
1275;7852
2575;46363
455;27708
2200;39608
2370;3248
405;27708
1965;40308
1045;553
2365;45068
935;553
485;553
2720;553
1905;40308
690;27953
2610;553
2605;553
2580;553
1655;5075
2365;553
2335;553
1165;553
1680;19845
1305;34872
1920;7093
1125;42758
1275;7093
1280;7093
1685;40308
1000;34872
1650;5075
605;7093
2190;7093
1680;40308
2190;987
1275;987
2185;18387
2200;2373
1520;33588
2190;2373
995;58599
2615;2373
2385;18387
695;2373
870;58599
695;39608
1305;40308
1650;32433
805;58599
2600;25048
2595;18387
1285;39608
2200;19845
2050;18387
2585;3255
2570;32433
1460;18387
1520;5075
990;7957
2190;5747
2545;25048
1290;40308
495;58599
1275;5747
1290;18387
2615;60081
545;18387
1450;5075
2605;60081
1180;40308
2480;60081
600;18387
2455;60081
2200;18387
1660;60034
1685;19845
1655;11177
2270;38232
2200;27685
2185;58938
2535;25048
2240;60081
1290;27685
2090;5642
1920;58938
695;5642
2475;25048
2210;60081
1655;58938
1285;27685
2190;60081
2185;60081
2335;25048
2130;60081
1940;60081
1570;48708
1755;60081
2045;31115
1750;60081
1735;60081
1730;60081
2270;25048
2200;20883
1675;60081
2090;56548
2600;31115
2090;49595
2145;48708
1295;42758
1460;48708
480;48708
1385;48708
1535;48708
1330;48708
2185;56548
1655;27078
1670;42758
1640;31115
1185;26483
2605;33588
1685;57797
2130;13078
675;196
1650;31115
2200;57797
2615;47367
1905;37718
2135;47367
2610;37205
2090;57797
990;34942
2270;13078
1330;3472
450;45605
2365;34942
1520;18188
675;3605
2610;41895
2370;41358
1170;45605
2365;56082
695;3605
1680;41358
2050;26623
1600;41358
1295;18188
2625;27953
1905;40623
2355;4877
2744;4877
240;4877
2435;37205
2565;58529
2130;37205
2435;4877
2605;58529
610;847
1125;58529
1665;33565
2505;58529
1610;847
950;58529
2050;20498
2615;25748
2320;20498
2090;37205
2085;37205
2030;58529
2045;37205
1535;20498
885;18188
1905;58529
2050;37205
2050;55417
2730;24383
2460;48265
1670;25748
1675;25748
2185;48265
2200;25748
2270;7175
690;24535
1680;25748
2065;58529
1760;9858
1370;9858
1665;24535
2135;58529
2210;3283
1305;4186
2090;58529
995;847
1660;24535
1440;58529
2470;5903
1545;5903
425;3472
2090;23555
935;9858
1890;24535
1375;58529
2610;36528
2270;5903
2115;5903
1185;4186
1760;5903
2595;36528
500;58529
1455;5903
1965;23555
1395;5903
2575;38803
1370;5903
995;3472
1390;3472
2090;48347
935;5903
1575;3472
2455;36528
1910;4186
2115;9858
2615;1351
684;301
1125;23555
2520;38803
2050;38733
2315;38803
1715;38733
1275;3577
2265;38803
2245;38803
1185;37298
2185;44613
2185;38803
2070;45407
2050;38803
1815;38803
1045;37298
2585;49712
2595;49712
1655;44613
2565;60209
2575;49712
1570;4382
2200;60209
1655;38803
2195;60209
2115;46643
2185;49712
1920;49712
1290;60209
935;46643
1125;60209
600;49712
2050;49712
795;60209
2600;3577
1275;4193
1920;50237
1570;38803
600;38803
425;38803
1275;50237
1645;4193
2610;54693
1520;55463
2050;54693
2070;41358
1935;54693
1730;54693
1665;32573
430;4193
2365;2814
1910;41358
1390;54693
2260;2814
485;46713
1185;54693
2240;2814
2365;30683
1600;48475
2200;2814
1060;54693
2195;2814
2180;2814
1760;58949
2060;2814
2055;2814
1720;54693
2405;60268
2045;4193
1965;2814
475;60198
1905;2814
1825;2814
605;4193
1305;41358
405;44695
1785;2814
805;44695
1680;44695
695;22458
1290;44695
1285;44695
1905;44695
2385;38803
675;22458
450;44695
1920;4193
2610;57575
950;9532
1175;44695
1180;44695
1200;41358
2390;57575
1965;44695
1170;44695
1615;44695
1600;44695
2625;60291
675;44695
910;44695
420;3192
1660;60291
1000;60198
1285;30683
1680;4417
1360;60291
2200;4417
1290;30683
945;3192
2180;60198
2200;50692
2730;60198
2090;43797
910;4417
1600;4417
2730;43797
2050;21385
1965;4417
2225;30683
435;3192
2085;38803
2150;30683
470;43797
684;21385
1905;43797
1965;50692
1460;38803
1685;50692
1190;38803
1680;50692
995;38803
1295;30683
710;38803
695;50692
590;30683
675;50692
545;38803
1730;30683
1750;30683
805;30683
1545;60361
1185;30683
1775;30683
2555;30683
2060;30683
2565;30683
2480;30683
2585;30683
1685;30683
1680;30683
1670;30683
1000;30683
1125;30683
1050;30683
2240;30683
420;37182
2195;4116
2200;10173
695;3892
1600;26367
1285;26367
675;3892
2195;26367
605;60384
2605;60384
2190;60384
990;60384
1450;21117
2185;21117
1685;2212
435;37182
820;26448
1920;20568
480;26448
690;22213
2300;26448
2750;20568
1570;26448
1495;26448
2265;26448
425;26448
2480;20568
1755;20568
1370;16217
2764;34242
485;7747
2460;20568
2769;19507
2615;37718
2250;25573
2365;38395
2185;3696
2190;3696
1615;37718
2769;399
305;19507
2665;399
2480;19507
2365;10943
2090;19507
695;37718
2764;19507
515;48592
2250;399
675;37718
2755;19507
2210;19507
1730;2814
670;10547
2195;19507
1310;2814
860;7338
2090;59638
1305;2814
880;7338
1680;19507
945;7338
1625;8132
1285;19507
1175;2814
2445;7338
2200;2191
2200;13662
1285;59638
2060;59638
2764;6312
1685;2191
675;29447
1155;59638
1730;10547
2460;8132
2769;20568
2390;20568
1685;9917
2595;34265
2270;20568
2550;34265
2315;34265
2070;8132
2365;36423
2365;53291
1730;60478
2355;3696
1660;58949
2769;32853
1155;36423
1965;59859
1365;3696
415;16718
860;58949
675;32853
610;3696
430;16718
445;16718
805;60478
490;16718
600;3696
1965;2898
495;16718
520;16718
1275;60478
525;16718
910;32853
2130;26168
1600;3542
1655;3696
535;16718
2200;9917
2050;3696
590;16718
595;16718
605;16718
2764;39223
610;16718
2555;3269
625;16718
630;16718
645;16718
684;16718
700;16718
705;16718
1905;53116
1920;39702
910;53116
1570;39702
775;16718
1480;39702
895;16718
705;39702
910;16718
980;16718
2550;39702
1010;16718
2045;4095
1275;16718
1665;1974
1680;42758
1280;16718
684;1974
1310;16718
1935;4095
2365;1974
1325;16718
1345;16718
1535;23275
1355;16718
1365;16718
1370;16718
1735;33845
1375;16718
2610;20568
1380;16718
1420;16718
2769;33822
1435;16718
1480;16718
1495;16718
1685;42758
1540;16718
1000;33845
1675;16718
1710;16718
1765;16718
1770;16718
1230;12565
1855;16718
1730;27732
2000;16718
2330;16718
1610;27732
1575;27732
2345;16718
1565;27732
2390;16718
1890;4655
2570;34802
1825;27732
2580;16718
945;4655
2615;42198
2725;16718
1745;4655
2370;46655
435;4655
700;27732
2625;32305
2425;23427
2270;32305
1965;52302
2195;42758
465;36038
2505;44333
2045;34802
2195;33775
2050;34802
2090;33775
2759;59183
2590;36038
2545;36038
2570;59789
2400;36038
2460;52302
2240;42758
2200;52302
630;36038
695;56128
2195;32305
2190;32305
2615;52302
2200;32305
1285;32305
1290;32305
985;36038
2210;5173
1015;36038
1905;4445
1390;12565
1545;553
2485;12565
2185;37298
690;553
995;37298
2475;12565
1395;553
1455;553
2575;12565
2190;39188
1760;40845
2050;37298
1205;10663
935;40845
2759;1974
1965;4445
2115;37298
2570;34627
2764;10663
2270;37298
2130;39188
2575;34627
2615;399
2490;34627
2565;399
2385;34627
2375;34627
1780;21082
2365;34627
2240;399
2200;399
2195;5173
2250;34627
695;32305
2130;5173
1515;5173
690;32305
1450;5173
2195;399
1920;39188
595;6965
595;5173
675;32305
885;5173
1585;44333
2690;45407
1650;39188
2769;21467
2185;27347
2090;399
2060;399
2355;6965
695;399
515;20568
1935;27347
2180;44333
1450;6965
2480;54028
1280;6965
675;399
1905;51438
2769;51438
695;51438
675;51438
1285;51438
1335;54028
450;399
1405;44333
2565;54028
1440;54028
485;45663
2769;40238
2140;3283
2050;60569
515;6965
735;44333
2565;40238
2270;39072
600;3143
2130;6965
2680;60569
2555;40238
2610;60569
2325;60569
2265;60569
2245;60569
2095;60569
2085;60569
1770;60569
1720;60569
1565;60569
690;39072
1480;60569
2365;40238
2610;567
1230;60569
1190;60569
710;60569
805;20568
700;60569
715;60569
1315;20568
2575;567
600;60569
480;60569
1045;45663
2365;60592
2190;1085
1630;20568
2270;60592
2240;60592
910;42758
2185;60592
1175;20568
2769;308
2200;60592
1440;20568
2130;1085
1600;308
2370;20568
2195;60592
2769;52731
1800;20568
1730;30485
2769;40623
2050;60592
640;20568
2575;539
795;20568
2769;30485
2060;30485
1785;30485
410;30485
2195;40238
1450;60592
2769;6312
2185;28222
2045;18398
2190;28222
2769;847
1600;52731
1545;60627
1125;52731
2470;60627
910;52731
2565;847
1905;32002
840;52731
2115;29505
2210;28222
1965;40238
1520;28222
1180;52731
1285;1085
1155;52731
515;7957
2175;40238
1450;28222
2270;5297
1330;60592
1280;60592
2090;40238
1365;28222
510;32002
2769;4396
1905;49245
1655;28222
2050;6065
1285;60592
2759;36493
2759;30415
1650;28222
240;25317
515;60592
2730;25317
2480;28222
2655;60639
1685;25317
695;42758
1285;60662
2195;4396
2060;4396
675;42758
1905;4396
1295;4396
695;7583
1285;4396
2090;4396
2585;34977
1965;4396
1600;4396
2495;40623
1125;4396
2440;40623
455;4396
1785;4396
1685;4396
1305;4396
2250;40623
1000;4396
695;48615
2180;40623
675;2898
2090;40623
2030;40623
945;60615
450;4396
1830;40623
2190;20732
1775;40623
1660;38232
1730;40623
1615;40623
1600;40623
605;20732
1920;20732
2185;20732
695;2898
2195;36715
2550;548
2759;60338
2605;38232
2575;60338
1520;38232
910;40985
1680;40985
2385;60338
1905;40985
2605;60604
1600;40985
1540;36038
1615;40985
2560;60604
2525;60604
2520;60338
2480;60604
2400;60338
2355;60338
2465;60604
2265;60338
1675;36038
2400;60604
2245;60338
2205;60604
2090;42758
2180;60604
2185;60338
2645;26822
1435;36038
2070;60709
1080;36038
1890;60604
1755;60604
1305;8143
1855;36038
1745;60604
2130;60338
1520;60604
2275;36038
1430;60604
2090;60338
2050;60338
1435;60604
1405;60604
1375;60604
1655;60338
1545;245
2764;36038
1570;60338
450;1155
2365;36038
1730;36038
1460;60338
1350;60604
1335;36038
805;36038
1310;60604
670;36038
1775;36038
590;52848
1275;60604
1410;36038
1075;60604
2270;60034
1030;36038
1005;60604
945;60604
435;60604
420;60604
2355;56163
1385;60338
1280;60338
684;36493
1190;60338
1900;40238
675;3283
1175;60338
695;3283
1600;3283
2365;60338
2340;18387
485;41592
1700;4193
2060;3416
2050;54647
1285;3416
450;46387
2045;54647
1905;3416
430;41592
1185;4193
2580;60034
1060;41592
2470;16718
2759;16718
2355;10348
2115;41592
465;16718
1055;16718
1080;16718
2645;52719
1300;16718
945;53226
1680;49082
1520;16718
2270;21887
1820;16718
2110;16718
2560;16718
2590;16718
1760;41592
675;46387
2759;32573
1045;41592
605;41592
2070;3248
2240;17442
2090;14478
435;29563
690;29563
1535;29563
2185;17442
2355;48463
1655;29563
2200;48463
2764;46013
1905;19682
2090;48463
2764;10348
1630;28222
2060;48463
2355;17442
1175;10348
1305;19682
1490;48463
1310;48463
1290;58065
1680;58065
1905;58065
1285;58065
1125;48463
835;48463
2180;18912
2764;4998
985;18912
684;48463
1655;17442
2385;1561
1520;17442
1655;1561
1535;1561
1920;17442
600;3472
935;98
1450;17442
684;10348
495;27732
1285;37928
1650;49443
600;10348
2185;10348
820;27732
870;27732
1390;44952
1655;10348
2340;44952
480;49957
2200;33017
1370;98
1285;20603
695;37928
2115;98
2145;18912
1775;18912
1750;18912
1735;18912
2155;18912
2190;59953
990;18912
1330;59953
2575;60814
995;60814
1655;60814
1935;60814
1665;29225
1305;55522
2645;60837
675;39538
2195;30368
1680;2212
1285;55522
1905;55522
695;39538
1685;6086
605;60872
2200;30368
1600;55522
1610;60872
2190;22598
430;60872
1900;42373
2195;55522
240;33332
2195;49898
1665;42373
2195;22598
2245;34242
1285;22598
225;33332
2090;49898
2115;14233
1760;14233
245;33332
1680;42805
2060;49898
675;42805
1600;49572
1965;49898
2365;57867
940;57867
684;56502
2200;52463
2200;3304
1685;3304
1680;3304
1965;52463
1285;4116
2615;48977
1285;41043
2270;48977
1680;46328
2365;24418
2130;48977
1685;52463
2195;2884
1680;2884
425;50668
1670;52463
1905;2884
2645;60907
2195;60895
430;50668
1285;60895
1835;18247
600;50668
2764;17477
2090;17477
2200;17477
1285;17477
605;50668
2195;17477
1520;17477
1290;17477
450;37893
1905;37893
1610;56642
430;56642
2764;12472
785;20568
825;20568
2300;44952
2130;44952
1375;20568
1715;20568
1580;20568
2200;4823
1715;44952
2365;49898
2400;5173
2769;47308
2090;5173
1655;24407
675;5173
695;5173
2240;47308
1615;47308
2365;5173
2560;60919
1945;5173
1950;5173
1935;5173
1900;5173
1730;5173
805;5173
1675;60919
1905;49898
1285;49898
1275;60919
1680;49898
695;49898
475;32515
2759;22482
450;49898
1380;20568
1855;20568
2030;20568
1600;20568
1970;11515
2605;11515
1275;60872
1280;60872
2130;20568
1290;60872
2250;60872
2455;46655
1285;60872
2240;60872
2115;24418
2365;34662
2769;6093
1720;24418
1730;34662
885;46655
2730;6093
1965;6093
1730;24418
805;34662
2565;32037
1370;47133
2759;25702
690;10547
2365;32037
1305;38885
1685;32037
2130;22598
1585;20568
2130;25702
2090;25702
1520;25702
1290;32037
2140;55055
2580;20207
1665;24418
885;25702
2265;60954
2460;24418
945;32037
2185;60954
1660;5297
690;44053
2435;44053
2605;40927
2550;36528
2585;36528
860;24418
2575;36528
2220;59848
2320;6813
945;24418
2160;84
1905;2898
1370;24418
1915;39468
2190;25048
2610;53408
1730;84
2759;36528
1675;9532
2200;40647
2585;8377
2305;8377
2245;53408
2595;53408
1520;40647
2050;53408
1780;25048
2665;31967
2355;8377
920;84
1520;36528
805;49852
1275;22598
1760;25048
1290;84
860;9532
1285;84
1665;9532
605;22598
2605;4179
2645;60989
1665;25048
840;23263
1650;25048
2764;57622
1395;25048
2250;31967
1965;31967
2769;37275
745;60965
2190;43867
1585;60965
1305;31967
1720;41592
1125;22342
2090;22342
1905;31967
2764;266
2764;49548
2764;28023
2764;61047
2764;48708
1015;49548
1370;2506
2764;61024
2764;61
2764;27965
985;49548
2200;4179
2195;4179
2759;44613
2774;2963
2365;2963
1000;32958
945;23427
2200;266
2764;2963
1685;3955
2764;59626
585;3955
2764;61035
2265;59626
2774;37182
2764;40962
2240;20767
2400;21117
2185;20767
2190;20767
605;20767
380;61082
1920;20767
2660;61082
1280;20767
1275;20767
2365;44847
2090;36213
1450;20767
1180;31967
2764;36423
910;31967
2759;53912
2070;36213
405;31967
2130;31372
2764;45232
2385;46737
2185;46737
2764;31967
2185;16438
605;20545
2190;16438
2050;46737
2100;16438
2475;16438
1645;16438
2185;24325
2764;21082
2455;37182
2240;37182
2320;16438
2764;40075
555;37182
2250;61164
2764;26623
2460;31372
2425;31967
2265;16438
460;22482
2435;2898
1685;4179
1965;31372
305;47507
2130;30928
2769;26367
1920;16438
1285;28957
375;47507
2370;31372
1665;37182
2725;31967
910;28957
1890;23952
910;6813
2185;30928
1685;36213
2270;20545
1295;4179
950;4179
910;2898
1680;36213
2645;14322
2610;31967
2090;35163
1665;23952
2600;31967
310;47507
860;4179
645;4179
2575;31967
2570;31967
2550;31967
2520;31967
2485;31967
2475;31967
2460;31967
265;47507
2440;31967
450;2898
2395;31967
1285;1708
1655;46737
2390;31967
2385;31967
2375;31967
2759;25212
2315;31967
2365;49653
2265;31967
1685;49898
2185;2898
305;60767
2774;4179
1330;25212
450;29447
480;25212
935;22493
1670;36213
1305;49898
1370;42852
2195;40122
2365;4179
2430;31372
2435;37298
605;7397
2595;49187
590;42852
600;7397
1305;49828
2190;42852
425;7397
430;7397
1665;36213
2764;2786
1610;7397
1645;7397
1640;7397
480;7397
1680;1708
2730;61199
860;29225
2210;36213
2650;61222
1175;61199
1940;61199
1965;61199
1305;61199
515;29505
2730;49898
2645;16193
445;11923
2115;38418
2555;49898
2365;38418
450;39608
1905;581
675;39608
2585;581
2764;50668
695;3766
2365;581
2185;21292
455;39608
2200;581
595;21292
1615;39608
1450;21292
910;39608
1905;3766
1280;21292
2200;21292
2764;61257
1615;3766
1965;57307
2759;25655
1685;57307
1370;22493
910;3766
455;3766
795;3766
2180;3766
450;46037
2764;53116
1965;20755
455;46037
2590;50377
1375;39468
2270;50377
2400;50377
2240;50377
1720;50377
2764;3815
2764;18188
2365;14233
2355;25212
2245;31967
2380;25212
2385;25212
2769;31967
1285;5789
450;61082
1380;25212
435;1974
1920;25212
2575;548
2320;31967
995;548
2305;25212
710;548
2590;61315
1855;61315
2300;31967
2330;61315
985;61315
2175;31967
2170;31967
2165;31967
2160;31967
450;56163
2155;31967
1730;61082
2145;31967
2100;31967
2085;31967
2055;31967
1685;61082
2050;31967
2045;31967
2764;34008
2040;31967
2435;61082
2030;31967
2759;34008
2020;31967
2005;31967
1990;31967
2090;34008
1305;61082
1935;31967
2655;2917
595;34498
1915;31967
1290;61082
1905;61082
1825;31967
1300;34008
2270;9357
684;34008
1815;31967
1780;9357
1790;31967
2620;61082
1770;31967
2340;34008
1755;31967
1720;31967
1715;31967
1705;31967
1700;31967
1635;31967
1575;31967
1580;31967
1570;31967
1565;31967
1560;31967
1535;31967
1530;31967
1495;31967
1480;31967
1460;31967
1405;31967
1390;31967
2605;29762
2774;27288
2400;37182
1385;31967
1330;31967
2565;29762
1325;31967
2270;29762
1255;31967
1230;31967
1660;29762
1190;31967
690;30427
1185;31967
2130;34498
1520;29762
1155;31967
2764;6135
1450;29762
1060;31967
1055;31967
1680;35642
1050;31967
885;29762
1025;31967
1000;31967
995;31967
990;31967
645;29762
935;31967
925;31967
595;29762
1905;5565
895;31967
515;29762
2764;32958
735;31967
2225;32958
715;31967
710;31967
705;31967
670;31967
660;31967
625;31967
545;31967
535;31967
525;31967
475;32958
495;31967
1750;32958
480;31967
805;32958
2769;55592
2050;3598
430;48183
480;48183
2050;48183
1385;48183
870;48183
2200;6086
2759;19565
2195;6086
1285;34918
2185;19833
2769;266
2050;19833
2190;61385
1920;61385
1680;34918
1650;61385
605;61385
610;61385
2585;40705
1675;61385
1965;61374
1670;61385
2195;55592
675;61374
605;59323
2759;7058
1275;59323
2045;59323
1650;59323
910;40122
1070;40705
550;40705
605;21397
600;21397
2645;26647
435;50913
745;21397
885;21397
2420;21397
2355;21397
2365;20125
1175;21397
2250;20125
1720;20125
1355;20125
1335;20125
1330;20125
2580;21397
1395;21397
690;21397
405;20125
480;20125
1590;21397
1570;20125
2300;21397
2180;20125
2190;61409
495;21397
715;21397
515;21397
1390;21397
2185;61409
2075;21397
1920;61409
600;61409
1655;61409
1650;61409
2385;61409
2200;61409
1640;61409
2365;6142
1665;57062
2445;57062
2190;3808
2759;3808
945;57062
2185;3808
1965;6142
860;57062
1305;6142
618;57062
805;6142
555;57062
435;57062
420;57062
2060;6142
1600;6142
2465;57062
1650;3808
1655;3808
2405;57062
684;3808
2200;3143
2769;49898
945;61397
1890;61397
2645;61444
2460;56502
2769;61455
2455;29762
885;56502
1350;56502
2435;29762
935;29762
805;29762
1760;29762
1730;29762
1720;29762
1430;29762
1415;29762
1395;29762
1370;29762
955;29762
945;29762
2685;29762
2365;29762
2115;29762
2774;40238
1775;40238
1285;40122
315;642
675;48615
2185;55253
1655;55253
1760;10943
2090;44835
1285;33985
2615;20557
2555;44835
2195;33985
2655;1974
2090;33985
1935;10115
684;21373
1480;59521
2185;10115
675;54133
605;59521
1365;38803
595;38803
2764;37497
425;40005
2480;42852
555;4853
2645;30847
1670;42852
1935;25655
2580;53396
2545;51613
1735;4853
1295;42852
1675;32573
2365;49828
1200;42852
2774;42852
2774;84
2764;61479
2575;30707
2764;61059
2190;3794
2185;3794
2774;3283
2385;30707
2185;30707
1460;30707
695;5117
995;30707
2475;548
2100;548
315;56117
1770;548
2340;30707
2090;35315
2130;30707
1800;32445
1680;35315
2764;385
1680;32445
2200;35315
2195;35315
1390;30707
1020;548
2759;8645
2605;35315
1305;44952
1645;59323
2759;29855
2300;30707
1905;5117
1520;35315
2395;29855
485;51788
2615;3311
995;51788
675;27743
2200;5117
2115;51788
2085;51788
2115;10943
2090;5117
425;51788
2764;49723
1455;10943
2015;29855
1125;5117
475;49723
2270;10943
1045;51788
870;51788
684;29855
2365;46328
1290;2898
2090;2898
510;49723
1125;2898
1655;29517
2575;29517
2185;29517
1190;29517
1760;47133
805;54028
2595;27732
1680;60895
2000;27732
1460;27732
1685;11748
2645;50563
1175;49723
2185;25363
1195;49723
2190;6156
2190;61257
2550;38803
2485;38803
2340;38803
2300;38803
2130;38803
2015;38803
1935;38803
1610;38803
1590;38803
1575;38803
2774;61257
1905;56163
950;10232
910;10173
2595;25212
1905;10173
1290;38757
1285;38757
695;38757
1415;49723
1430;49723
2055;38757
2365;38757
2170;38757
2165;38757
2160;38757
2769;357
600;43843
745;2898
2130;60034
2195;13533
2115;357
1760;357
1370;357
1045;357
935;357
485;357
2764;53011
910;53011
1905;53011
405;53011
2665;53011
2250;53011
2680;30018
2759;30018
2355;30018
1305;53011
2600;30018
2060;5565
1920;30018
1935;2898
2764;58623
2764;53093
2185;7502
2730;54238
1905;50073
1685;49828
2774;31967
2195;61619
1730;12518
2090;49828
2764;41662
2550;53408
1305;53408
910;53408
1935;53408
2195;53408
2570;22692
1615;32667
2769;3143
2190;61689
2115;61689
1780;61689
1455;61689
2405;61689
2090;45255
2680;61689
1395;61689
805;44858
1360;61689
1165;61689
1655;7502
1920;7502
1450;7502
600;7502
2759;3696
684;3696
2270;53396
945;53396
1190;53396
485;53396
2240;55125
480;53396
2190;55125
2185;55125
1395;53396
2390;53396
2125;53396
2115;53396
1275;53396
1330;53396
1185;53396
445;18247
1450;53396
425;18247
435;53396
2355;18247
2185;53396
1490;18247
1280;18247
2115;24757
935;24757
1720;53396
2200;45127
2195;45127
1680;45127
1290;45127
1125;45127
885;45127
515;45127
2764;61747
2769;45127
2774;45127
2365;45127
2675;37182
2090;45127
1965;45127
1935;45127
1905;45127
1720;45127
1730;45127
1715;45127
1675;45127
1435;45127
2180;37182
2175;37182
1305;45127
2130;37182
1520;37182
1295;37182
1180;45127
1310;37182
885;37182
1155;45127
1000;45127
940;45127
695;45127
675;45127
660;45127
1920;45127
2665;55592
2200;55592
2565;55592
1290;55592
1285;55592
920;55592
795;55592
2700;55592
2640;55592
2615;55592
2545;34265
2395;34265
2390;34265
2400;34265
2774;25842
450;6177
2325;22808
2575;22808
1895;40238
2645;31967
1655;25363
2475;3577
2615;36213
1000;43178
2270;51812
1660;51812
590;18387
1640;3577
2764;59124
705;3577
585;36213
2764;61805
430;3577
1395;50645
2710;36213
690;50645
2045;3598
860;36213
435;36213
2370;18935
2090;39538
2190;49992
2185;49992
1655;49992
1650;49992
2570;3577
1935;49992
1650;3577
1285;4676
420;25352
1650;22878
2190;22878
1275;22878
2455;53408
1680;61455
2380;61829
2759;49992
2764;9427
1665;25352
2385;61829
